"category","country","unit","year","value","sheet"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2021",261.7,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2020",241.8,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2019",263.7,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2018",246.7,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2017",288.6,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2016",256,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2015",232.5,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2014",228.1,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2013",163.2,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2012",222.6,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2011",221.8,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2010",163.1,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2009",111.5,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2008",139.8,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2007",82.5,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2006",88.4,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2005",50.8,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2004",51.8,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2003",39.1,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2002",30.1,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2001",35.2,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","2000",58.9,"Coffee"
"Coffee beans, unroasted ","Nicaragua","Million dollars","1999",24.8,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2023",344.1,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2022",322.7,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2021",263,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2020",275.3,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2019",277.3,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2018",392.4,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2017",516.2,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2016",494.7,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2015",357,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2014",493.7,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2013",467.9,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2012",600.9,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2011",487.5,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2010",360.1,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2009",257,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2008",291.5,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2007",305.2,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2006",200.1,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2005",148.2,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2004",111.4,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2003",74.1,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2002",51.7,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2001",75.3,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","2000",111.9,"Coffee"
"Coffee beans, unroasted ","Vietnam","Million dollars","1999",100.3,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2023",1643.9,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2022",2087.4,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2021",1344.2,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2020",1256.8,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2019",1340.5,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2018",1460.4,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2017",1477.2,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2016",1394.4,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2015",1460.6,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2014",1485.5,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2013",1498.4,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2012",1955.5,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2011",2209,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2010",1304.7,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2009",1167.5,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2008",1342.8,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2007",1148.6,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2006",1080.2,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2005",894.2,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2004",743.9,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2003",633.2,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2002",575.6,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2001",573.7,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","2000",1088.8,"Coffee"
"Coffee beans, unroasted ","Rest of world","Million dollars","1999",1094.1,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2023",5924.3,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2022",7613.6,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2021",5193.5,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2020",4425.1,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2019",4618.6,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2018",4741,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2017",5232.9,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2016",4824.2,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2015",5118.6,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2014",5228.6,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2013",4669.9,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2012",5807.7,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2011",6906.4,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2010",4055,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2009",3375.2,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2008",3804.4,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2007",3236.8,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2006",2829.4,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2005",2502,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2004",1867.7,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2003",1612.1,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2002",1369.4,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2001",1357,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","2000",2349.5,"Coffee"
"Coffee beans, unroasted ","World","Million dollars","1999",2534,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2023",1276,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2022",1512.7,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2021",1469.4,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2020",1427.7,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2019",1592.5,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2018",1503.2,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2017",1532.3,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2016",1515.6,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2015",1461.3,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2014",1457.1,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2013",1423.8,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2012",1371.1,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2011",1376.7,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2010",1280.5,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2009",1255.6,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2008",1311,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2007",1312.6,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2006",1276.6,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2005",1213.6,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2004",1239,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2003",1219.7,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2002",1162.8,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2001",1159,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","2000",1297.3,"Coffee"
"Coffee beans, unroasted ","World (quantity)","1,000 metric tons","1999",1233.6,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2023",1120.3,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2022",851.9,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2021",790,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2020",454,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2019",360.2,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2018",235.9,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2017",182.7,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2016",110.4,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2015",112.3,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2014",53.9,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2013",39.8,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2012",36.5,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2011",61.7,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2010",41.4,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2009",27.4,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2008",23.9,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2007",20.7,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2006",4,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2005",3.2,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2004",2.4,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2003",1.6,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2002",1.2,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2001",0.9,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","2000",0.7,"Coffee"
"Coffee, roasted and instant ","Switzerland","Million dollars","1999",0.8,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2023",564,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2022",613.9,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2021",441.3,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2020",375.2,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2019",394.4,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2018",407.1,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2017",529.7,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2016",469.6,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2015",420,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2014",380.2,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2013",386.1,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2012",406.2,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2011",401.2,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2010",263.1,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2009",169.1,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2008",122.3,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2007",103.9,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2006",99.7,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2005",100.5,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2004",81.1,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2003",70.9,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2002",70.6,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2001",79.9,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","2000",85,"Coffee"
"Coffee, roasted and instant ","Canada","Million dollars","1999",83.4,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2023",136.1,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2022",136.5,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2021",125.4,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2020",91.1,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2019",120.3,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2018",109.4,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2017",107.4,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2016",99.7,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2015",97.5,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2014",81.3,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2013",70.9,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2012",68,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2011",59.5,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2010",47,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2009",39.8,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2008",44.1,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2007",42,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2006",36.7,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2005",31.7,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2004",25.9,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2003",22.3,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2002",18.2,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2001",14.6,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","2000",16.8,"Coffee"
"Coffee, roasted and instant ","Italy","Million dollars","1999",15.4,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2023",67.6,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2022",81.3,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2021",55,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2020",54.2,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2019",48.1,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2018",43.4,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2017",50.2,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2016",32.8,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2015",35.1,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2014",35.2,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2013",30,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2012",54.9,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2011",54.2,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2010",36,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2009",29.9,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2008",11.5,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2007",3.7,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2006",3.9,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2005",6.9,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2004",5.3,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2003",4.6,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2002",4.6,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2001",4.8,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","2000",3.2,"Coffee"
"Coffee, roasted and instant ","Colombia","Million dollars","1999",5.4,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2023",50.5,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2022",32.3,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2021",44.4,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2020",37.7,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2019",38.5,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2018",37.9,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2017",40.3,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2016",37.1,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2015",43.4,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2014",30.4,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2013",30.8,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2012",27.9,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2011",50.5,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2010",32.9,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2009",13.6,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2008",3.8,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2007",3.9,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2006",4.9,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2005",16.7,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2004",10.1,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2003",3.9,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2002",3.1,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2001",4.3,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","2000",6.2,"Coffee"
"Coffee, roasted and instant ","Mexico","Million dollars","1999",6.7,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2023",133.5,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2022",138.7,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2021",102.6,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2020",101.5,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2019",117.3,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2018",94.1999999999999,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2017",90.4,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2016",83.5,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2015",74.6,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2014",78.3,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2013",96,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2012",130.7,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2011",116.9,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2010",84.3,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2009",91.6,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2008",110.6,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2007",102,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2006",102.1,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2005",94.7,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2004",71.7,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2003",61.2,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2002",57.2,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2001",54,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","2000",67.2,"Coffee"
"Coffee, roasted and instant ","Rest of world","Million dollars","1999",68.4,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2023",2072,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2022",1854.6,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2021",1558.7,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2020",1113.7,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2019",1078.8,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2018",927.9,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2017",1000.7,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2016",833.1,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2015",782.9,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2014",659.3,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2013",653.6,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2012",724.2,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2011",744,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2010",504.7,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2009",371.4,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2008",316.2,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2007",276.2,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2006",251.3,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2005",253.7,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2004",196.5,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2003",164.5,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2002",154.9,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2001",158.5,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","2000",179.1,"Coffee"
"Coffee, roasted and instant ","World","Million dollars","1999",180.1,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2023",113,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2022",112.3,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2021",109.8,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2020",97.2,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2019",102.7,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2018",88.6,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2017",93.2,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2016",85.2,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2015",76,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2014",68.3,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2013",69.5,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2012",74.6,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2011",75,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2010",63.7,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2009",50.9,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2008",42.1,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2007",42.8,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2006",44.8,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2005",46.9,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2004",41.4,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2003",41.2,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2002",39.9,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2001",38.2,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","2000",41.1,"Coffee"
"Coffee, roasted and instant ","World (quantity)","1,000 metric tons","1999",40.9,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2023",190.7,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2022",138.7,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2021",100.4,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2020",103.5,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2019",102.9,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2018",89.9,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2017",94.5,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2016",89.2,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2015",102.4,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2014",115.1,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2013",134,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2012",116.1,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2011",99.5,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2010",99,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2009",93.1,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2008",93.1,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2007",83.9,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2006",58.8,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2005",49.5,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2004",35.9,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2003",32.3,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2002",35.6,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2001",32.8,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","2000",31.3,"Coffee"
"Coffee extracts and preparations ","Mexico","Million dollars","1999",27.4,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2023",172.1,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2022",190.2,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2021",109.3,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2020",91.2,"Coffee"
"Coffee extracts and preparations ","Colombia","Million dollars","2019",70.7,"Coffee"
