"category","country","unit","year","value","sheet"
"Prepared meats ","Brazil","Million dollars","2001",94.2,"Meats"
"Prepared meats ","Brazil","Million dollars","2000",93.7,"Meats"
"Prepared meats ","Brazil","Million dollars","1999",125,"Meats"
"Prepared meats ","Italy","Million dollars","2023",241.6,"Meats"
"Prepared meats ","Italy","Million dollars","2022",238.4,"Meats"
"Prepared meats ","Italy","Million dollars","2021",197,"Meats"
"Prepared meats ","Italy","Million dollars","2020",138.8,"Meats"
"Prepared meats ","Italy","Million dollars","2019",143.5,"Meats"
"Prepared meats ","Italy","Million dollars","2018",138.1,"Meats"
"Prepared meats ","Italy","Million dollars","2017",120.6,"Meats"
"Prepared meats ","Italy","Million dollars","2016",113.9,"Meats"
"Prepared meats ","Italy","Million dollars","2015",120,"Meats"
"Prepared meats ","Italy","Million dollars","2014",114.4,"Meats"
"Prepared meats ","Italy","Million dollars","2013",97.4,"Meats"
"Prepared meats ","Italy","Million dollars","2012",86.8,"Meats"
"Prepared meats ","Italy","Million dollars","2011",71.9,"Meats"
"Prepared meats ","Italy","Million dollars","2010",62.3,"Meats"
"Prepared meats ","Italy","Million dollars","2009",53.6,"Meats"
"Prepared meats ","Italy","Million dollars","2008",58.5,"Meats"
"Prepared meats ","Italy","Million dollars","2007",57.4,"Meats"
"Prepared meats ","Italy","Million dollars","2006",45.2,"Meats"
"Prepared meats ","Italy","Million dollars","2005",45.1,"Meats"
"Prepared meats ","Italy","Million dollars","2004",40.9,"Meats"
"Prepared meats ","Italy","Million dollars","2003",36.4,"Meats"
"Prepared meats ","Italy","Million dollars","2002",22.4,"Meats"
"Prepared meats ","Italy","Million dollars","2001",22.6,"Meats"
"Prepared meats ","Italy","Million dollars","2000",20.1,"Meats"
"Prepared meats ","Italy","Million dollars","1999",18.2,"Meats"
"Prepared meats ","Mexico","Million dollars","2023",77.3,"Meats"
"Prepared meats ","Mexico","Million dollars","2022",75.4,"Meats"
"Prepared meats ","Mexico","Million dollars","2021",61.9,"Meats"
"Prepared meats ","Mexico","Million dollars","2020",47.1,"Meats"
"Prepared meats ","Mexico","Million dollars","2019",42.6,"Meats"
"Prepared meats ","Mexico","Million dollars","2018",35.9,"Meats"
"Prepared meats ","Mexico","Million dollars","2017",32.1,"Meats"
"Prepared meats ","Mexico","Million dollars","2016",33,"Meats"
"Prepared meats ","Mexico","Million dollars","2015",31.2,"Meats"
"Prepared meats ","Mexico","Million dollars","2014",29.1,"Meats"
"Prepared meats ","Mexico","Million dollars","2013",27.6,"Meats"
"Prepared meats ","Mexico","Million dollars","2012",26.5,"Meats"
"Prepared meats ","Mexico","Million dollars","2011",25.8,"Meats"
"Prepared meats ","Mexico","Million dollars","2010",31.6,"Meats"
"Prepared meats ","Mexico","Million dollars","2009",30.1,"Meats"
"Prepared meats ","Mexico","Million dollars","2008",49.9,"Meats"
"Prepared meats ","Mexico","Million dollars","2007",58.7,"Meats"
"Prepared meats ","Mexico","Million dollars","2006",52.1,"Meats"
"Prepared meats ","Mexico","Million dollars","2005",35.9,"Meats"
"Prepared meats ","Mexico","Million dollars","2004",21.3,"Meats"
"Prepared meats ","Mexico","Million dollars","2003",14.7,"Meats"
"Prepared meats ","Mexico","Million dollars","2002",12.4,"Meats"
"Prepared meats ","Mexico","Million dollars","2001",10.9,"Meats"
"Prepared meats ","Mexico","Million dollars","2000",8.1,"Meats"
"Prepared meats ","Mexico","Million dollars","1999",8.3,"Meats"
"Prepared meats ","Uruguay","Million dollars","2023",64.1,"Meats"
"Prepared meats ","Uruguay","Million dollars","2022",67.9,"Meats"
"Prepared meats ","Uruguay","Million dollars","2021",54.3,"Meats"
"Prepared meats ","Uruguay","Million dollars","2020",45.5,"Meats"
"Prepared meats ","Uruguay","Million dollars","2019",51.6,"Meats"
"Prepared meats ","Uruguay","Million dollars","2018",45.6,"Meats"
"Prepared meats ","Uruguay","Million dollars","2017",43.1,"Meats"
"Prepared meats ","Uruguay","Million dollars","2016",42.4,"Meats"
"Prepared meats ","Uruguay","Million dollars","2015",42,"Meats"
"Prepared meats ","Uruguay","Million dollars","2014",32.3,"Meats"
"Prepared meats ","Uruguay","Million dollars","2013",32.9,"Meats"
"Prepared meats ","Uruguay","Million dollars","2012",34.9,"Meats"
"Prepared meats ","Uruguay","Million dollars","2011",43.7,"Meats"
"Prepared meats ","Uruguay","Million dollars","2010",17.4,"Meats"
"Prepared meats ","Uruguay","Million dollars","2009",12.3,"Meats"
"Prepared meats ","Uruguay","Million dollars","2008",9.9,"Meats"
"Prepared meats ","Uruguay","Million dollars","2007",30.4,"Meats"
"Prepared meats ","Uruguay","Million dollars","2006",23.3,"Meats"
"Prepared meats ","Uruguay","Million dollars","2005",23.9,"Meats"
"Prepared meats ","Uruguay","Million dollars","2004",13.3,"Meats"
"Prepared meats ","Uruguay","Million dollars","2003",16.1,"Meats"
"Prepared meats ","Uruguay","Million dollars","2002",9.1,"Meats"
"Prepared meats ","Uruguay","Million dollars","2001",9.4,"Meats"
"Prepared meats ","Uruguay","Million dollars","2000",5,"Meats"
"Prepared meats ","Uruguay","Million dollars","1999",4.7,"Meats"
"Prepared meats ","Poland","Million dollars","2023",55.4,"Meats"
"Prepared meats ","Poland","Million dollars","2022",54.5,"Meats"
"Prepared meats ","Poland","Million dollars","2021",48.7,"Meats"
"Prepared meats ","Poland","Million dollars","2020",50.3,"Meats"
"Prepared meats ","Poland","Million dollars","2019",47.6,"Meats"
"Prepared meats ","Poland","Million dollars","2018",47.1,"Meats"
"Prepared meats ","Poland","Million dollars","2017",52.8,"Meats"
"Prepared meats ","Poland","Million dollars","2016",45.5,"Meats"
"Prepared meats ","Poland","Million dollars","2015",41.4,"Meats"
"Prepared meats ","Poland","Million dollars","2014",43.3,"Meats"
"Prepared meats ","Poland","Million dollars","2013",41.2,"Meats"
"Prepared meats ","Poland","Million dollars","2012",39.1,"Meats"
"Prepared meats ","Poland","Million dollars","2011",35.5,"Meats"
"Prepared meats ","Poland","Million dollars","2010",36.7,"Meats"
"Prepared meats ","Poland","Million dollars","2009",36.3,"Meats"
"Prepared meats ","Poland","Million dollars","2008",42.1,"Meats"
"Prepared meats ","Poland","Million dollars","2007",40.5,"Meats"
"Prepared meats ","Poland","Million dollars","2006",34.9,"Meats"
"Prepared meats ","Poland","Million dollars","2005",37,"Meats"
"Prepared meats ","Poland","Million dollars","2004",32.2,"Meats"
"Prepared meats ","Poland","Million dollars","2003",27.9,"Meats"
"Prepared meats ","Poland","Million dollars","2002",29.6,"Meats"
"Prepared meats ","Poland","Million dollars","2001",30.5,"Meats"
"Prepared meats ","Poland","Million dollars","2000",31.1,"Meats"
"Prepared meats ","Poland","Million dollars","1999",28,"Meats"
"Prepared meats ","Spain","Million dollars","2023",48.1,"Meats"
"Prepared meats ","Spain","Million dollars","2022",51.3,"Meats"
"Prepared meats ","Spain","Million dollars","2021",47.9,"Meats"
"Prepared meats ","Spain","Million dollars","2020",34.3,"Meats"
"Prepared meats ","Spain","Million dollars","2019",34,"Meats"
"Prepared meats ","Spain","Million dollars","2018",34,"Meats"
"Prepared meats ","Spain","Million dollars","2017",27.4,"Meats"
"Prepared meats ","Spain","Million dollars","2016",24.4,"Meats"
"Prepared meats ","Spain","Million dollars","2015",17.3,"Meats"
"Prepared meats ","Spain","Million dollars","2014",19.4,"Meats"
"Prepared meats ","Spain","Million dollars","2013",16.5,"Meats"
"Prepared meats ","Spain","Million dollars","2012",14.4,"Meats"
"Prepared meats ","Spain","Million dollars","2011",15,"Meats"
"Prepared meats ","Spain","Million dollars","2010",9.7,"Meats"
"Prepared meats ","Spain","Million dollars","2009",11.2,"Meats"
"Prepared meats ","Spain","Million dollars","2008",11.5,"Meats"
"Prepared meats ","Spain","Million dollars","2007",9.6,"Meats"
"Prepared meats ","Spain","Million dollars","2006",8.8,"Meats"
"Prepared meats ","Spain","Million dollars","2005",7.3,"Meats"
"Prepared meats ","Spain","Million dollars","2004",7,"Meats"
"Prepared meats ","Spain","Million dollars","2003",5.6,"Meats"
"Prepared meats ","Spain","Million dollars","2002",4.5,"Meats"
"Prepared meats ","Spain","Million dollars","2001",2.7,"Meats"
"Prepared meats ","Spain","Million dollars","2000",2.7,"Meats"
"Prepared meats ","Spain","Million dollars","1999",2.2,"Meats"
"Prepared meats ","New Zealand","Million dollars","2023",46.9,"Meats"
"Prepared meats ","New Zealand","Million dollars","2022",72.1,"Meats"
"Prepared meats ","New Zealand","Million dollars","2021",72.6,"Meats"
"Prepared meats ","New Zealand","Million dollars","2020",64.4,"Meats"
"Prepared meats ","New Zealand","Million dollars","2019",65.9,"Meats"
"Prepared meats ","New Zealand","Million dollars","2018",60.3,"Meats"
"Prepared meats ","New Zealand","Million dollars","2017",32.1,"Meats"
"Prepared meats ","New Zealand","Million dollars","2016",21.4,"Meats"
"Prepared meats ","New Zealand","Million dollars","2015",37.2,"Meats"
"Prepared meats ","New Zealand","Million dollars","2014",38.4,"Meats"
"Prepared meats ","New Zealand","Million dollars","2013",47.2,"Meats"
"Prepared meats ","New Zealand","Million dollars","2012",49.2,"Meats"
"Prepared meats ","New Zealand","Million dollars","2011",49.1,"Meats"
"Prepared meats ","New Zealand","Million dollars","2010",37.8,"Meats"
"Prepared meats ","New Zealand","Million dollars","2009",25.1,"Meats"
"Prepared meats ","New Zealand","Million dollars","2008",16.7,"Meats"
"Prepared meats ","New Zealand","Million dollars","2007",6.1,"Meats"
"Prepared meats ","New Zealand","Million dollars","2006",5.3,"Meats"
"Prepared meats ","New Zealand","Million dollars","2005",27.3,"Meats"
"Prepared meats ","New Zealand","Million dollars","2004",20,"Meats"
"Prepared meats ","New Zealand","Million dollars","2003",19.6,"Meats"
"Prepared meats ","New Zealand","Million dollars","2002",7.1,"Meats"
"Prepared meats ","New Zealand","Million dollars","2001",2.8,"Meats"
"Prepared meats ","New Zealand","Million dollars","2000",3.4,"Meats"
"Prepared meats ","New Zealand","Million dollars","1999",2.8,"Meats"
"Prepared meats ","Rest of world","Million dollars","2023",131.2,"Meats"
"Prepared meats ","Rest of world","Million dollars","2022",151.1,"Meats"
"Prepared meats ","Rest of world","Million dollars","2021",183.8,"Meats"
"Prepared meats ","Rest of world","Million dollars","2020",155.1,"Meats"
"Prepared meats ","Rest of world","Million dollars","2019",122.6,"Meats"
"Prepared meats ","Rest of world","Million dollars","2018",125.9,"Meats"
"Prepared meats ","Rest of world","Million dollars","2017",116.7,"Meats"
"Prepared meats ","Rest of world","Million dollars","2016",102.6,"Meats"
"Prepared meats ","Rest of world","Million dollars","2015",105,"Meats"
"Prepared meats ","Rest of world","Million dollars","2014",89.6,"Meats"
"Prepared meats ","Rest of world","Million dollars","2013",84.5,"Meats"
"Prepared meats ","Rest of world","Million dollars","2012",75.4999999999999,"Meats"
"Prepared meats ","Rest of world","Million dollars","2011",145.7,"Meats"
"Prepared meats ","Rest of world","Million dollars","2010",118.4,"Meats"
"Prepared meats ","Rest of world","Million dollars","2009",100.7,"Meats"
"Prepared meats ","Rest of world","Million dollars","2008",118.6,"Meats"
"Prepared meats ","Rest of world","Million dollars","2007",121.1,"Meats"
"Prepared meats ","Rest of world","Million dollars","2006",155.3,"Meats"
"Prepared meats ","Rest of world","Million dollars","2005",174.2,"Meats"
"Prepared meats ","Rest of world","Million dollars","2004",176.4,"Meats"
"Prepared meats ","Rest of world","Million dollars","2003",153,"Meats"
"Prepared meats ","Rest of world","Million dollars","2002",156.7,"Meats"
"Prepared meats ","Rest of world","Million dollars","2001",165.8,"Meats"
"Prepared meats ","Rest of world","Million dollars","2000",180.7,"Meats"
"Prepared meats ","Rest of world","Million dollars","1999",184.9,"Meats"
"Prepared meats ","World","Million dollars","2023",1896.3,"Meats"
"Prepared meats ","World","Million dollars","2022",1978.2,"Meats"
"Prepared meats ","World","Million dollars","2021",1815.6,"Meats"
"Prepared meats ","World","Million dollars","2020",1392.4,"Meats"
"Prepared meats ","World","Million dollars","2019",1324,"Meats"
"Prepared meats ","World","Million dollars","2018",1204.7,"Meats"
"Prepared meats ","World","Million dollars","2017",1060.9,"Meats"
"Prepared meats ","World","Million dollars","2016",1042.5,"Meats"
"Prepared meats ","World","Million dollars","2015",1045.6,"Meats"
"Prepared meats ","World","Million dollars","2014",884.6,"Meats"
"Prepared meats ","World","Million dollars","2013",850.8,"Meats"
"Prepared meats ","World","Million dollars","2012",800.3,"Meats"
"Prepared meats ","World","Million dollars","2011",814.9,"Meats"
"Prepared meats ","World","Million dollars","2010",651.9,"Meats"
"Prepared meats ","World","Million dollars","2009",763.8,"Meats"
"Prepared meats ","World","Million dollars","2008",869.5,"Meats"
"Prepared meats ","World","Million dollars","2007",927.6,"Meats"
"Prepared meats ","World","Million dollars","2006",900.2,"Meats"
"Prepared meats ","World","Million dollars","2005",832.9,"Meats"
"Prepared meats ","World","Million dollars","2004",836.1,"Meats"
"Prepared meats ","World","Million dollars","2003",737.2,"Meats"
"Prepared meats ","World","Million dollars","2002",612.3,"Meats"
"Prepared meats ","World","Million dollars","2001",568.2,"Meats"
"Prepared meats ","World","Million dollars","2000",566.2,"Meats"
"Prepared meats ","World","Million dollars","1999",547.1,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2023",246.9,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2022",254.9,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2021",238.6,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2020",205.7,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2019",191.7,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2018",175,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2017",162.8,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2016",166.4,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2015",159.2,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2014",123.5,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2013",124.1,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2012",116.4,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2011",122.2,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2010",121,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2009",154.3,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2008",175.2,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2007",209.4,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2006",210.8,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2005",203.9,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2004",213.9,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2003",214.2,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2002",195.1,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2001",175,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","2000",181.4,"Meats"
"Prepared meats ","World (quantity)","1,000 metric tons","1999",179.7,"Meats"
