"category","country","unit","year","value","sheet"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2023",1200.1,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2022",2301.8,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2021",2688.5,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2020",1969,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2019",1989.7,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2018",2157.3,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2017",2205.1,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2016",2087.9,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2015",1824.1,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2014",2136.8,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2013",2102.7,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2012",2171.6,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2011",2650.2,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2010",2488.1,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2009",2140.7,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2008",2451.3,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2007",2570.3,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2006",2637,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2005",2354.8,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2004",2321.3,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2003",2372.5,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2002",2180,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2001",2415.6,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","2000",2694.8,"Fish"
"Shellfish, fresh or frozen ","Rest of world","Million dollars","1999",2163.9,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2023",8157.2,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2022",10521,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2021",11793.5,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2020",8212.3,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2019",8407.5,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2018",8229.3,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2017",8382.5,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2016",7523.9,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2015",7149.4,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2014",8256.5,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2013",6883.8,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2012",5912.5,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2011",6408.7,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2010",5475,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2009",4817.8,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2008",5489.4,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2007",5452.1,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2006",5383.1,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2005",5070.9,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2004",4969.8,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2003",5105.7,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2002",4563.2,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2001",4709.6,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","2000",4855.3,"Fish"
"Shellfish, fresh or frozen ","World","Million dollars","1999",4156.5,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2023",878.7,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2022",920.2,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2021",1029.2,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2020",818.7,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2019",830.5,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2018",822.1,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2017",808.5,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2016",761.8,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2015",744.3,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2014",740.2,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2013",678.4,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2012",681.7,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2011",690.3,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2010",671.3,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2009",662.7,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2008",690.5,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2007",695.2,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2006",707.8,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2005",659,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2004",653.4,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2003",660.8,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2002",576.5,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2001",554.6,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","2000",504.2,"Fish"
"Shellfish, fresh or frozen ","World (quantity)","1,000 metric tons","1999",486.9,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2023",891.3,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2022",1066.7,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2021",913.2,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2020",1106.2,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2019",940.2,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2018",906.6,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2017",946.7,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2016",845.4,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2015",941.2,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2014",1055,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2013",1120.7,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2012",1220.8,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2011",1432.6,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2010",1252.4,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2009",1105.9,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2008",1080.2,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2007",931.2,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2006",966.4,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2005",822.3,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2004",805.5,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2003",767.4,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2002",766.8,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2001",737.7,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","2000",793.3,"Fish"
"Prepared fish and shellfish ","Thailand","Million dollars","1999",728.2,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2023",847.6,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2022",1111.5,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2021",1045.4,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2020",804.6,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2019",653.2,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2018",704.6,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2017",627.6,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2016",492.9,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2015",526.7,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2014",522.2,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2013",377.9,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2012",398.3,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2011",365.4,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2010",319.9,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2009",286.8,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2008",336.6,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2007",305.1,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2006",263.7,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2005",226.9,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2004",191,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2003",157,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2002",164.8,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2001",141.6,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","2000",99.4,"Fish"
"Prepared fish and shellfish ","Indonesia","Million dollars","1999",96.4,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2023",642.1,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2022",778.6,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2021",757.5,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2020",661.8,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2019",494.3,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2018",533.3,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2017",520,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2016",489.4,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2015",463.4,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2014",523.1,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2013",413.7,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2012",281.1,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2011",283.6,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2010",223,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2009",160.4,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2008",210.2,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2007",170.9,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2006",189.4,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2005",168,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2004",165.3,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2003",163,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2002",138.6,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2001",93.5,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","2000",58.1,"Fish"
"Prepared fish and shellfish ","Vietnam","Million dollars","1999",31.9,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2023",595.7,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2022",723.9,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2021",534.9,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2020",442.8,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2019",351.1,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2018",286.6,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2017",240.2,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2016",139.3,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2015",126.2,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2014",149,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2013",103.4,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2012",64.1,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2011",60.1,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2010",43.2,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2009",45.8,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2008",42,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2007",33.6,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2006",31.6,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2005",28.1,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2004",27.9,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2003",25.7,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2002",14.4,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2001",15.8,"Fish"
"Prepared fish and shellfish ","India","Million dollars","2000",14.4,"Fish"
"Prepared fish and shellfish ","India","Million dollars","1999",11.4,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2023",504.1,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2022",570.8,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2021",723.9,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2020",404.4,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2019",431,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2018",421.4,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2017",478.7,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2016",503.9,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2015",421.4,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2014",396.4,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2013",380.7,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2012",394.6,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2011",349.1,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2010",334.3,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2009",281.4,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2008",341.3,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2007",310.9,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2006",375.6,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2005",393.9,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2004",340.2,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2003",328.8,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2002",324.7,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2001",335.5,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","2000",371.4,"Fish"
"Prepared fish and shellfish ","Canada","Million dollars","1999",322.8,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2023",297,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2022",397,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2021",392.1,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2020",326.4,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2019",474.5,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2018",934.2,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2017",789.1,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2016",701.4,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2015",740.2,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2014",814.1,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2013",775,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2012",739.5,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2011",654.1,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2010",613.8,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2009",519.5,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2008",515.9,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2007",507.5,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2006",544.3,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2005",391.5,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2004",312.5,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2003",271.2,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2002",206,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2001",120.2,"Fish"
"Prepared fish and shellfish ","China","Million dollars","2000",67.4,"Fish"
"Prepared fish and shellfish ","China","Million dollars","1999",82.1,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2023",228.9,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2022",260.1,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2021",183.6,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2020",164.3,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2019",165.1,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2018",170.2,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2017",130.8,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2016",111,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2015",132.6,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2014",136.7,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2013",136,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2012",125.6,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2011",109.9,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2010",93.6,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2009",89.3,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2008",117.9,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2007",103.2,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2006",121.3,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2005",133.8,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2004",135.7,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2003",157.4,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2002",147.6,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2001",92,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","2000",86,"Fish"
"Prepared fish and shellfish ","Ecuador","Million dollars","1999",88.3,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2023",122.4,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2022",115.2,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2021",99.8,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2020",101.7,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2019",69.6,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2018",78,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2017",68.2,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2016",51.1,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2015",60.5,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2014",65.7,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2013",50.6,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2012",55,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2011",42.6,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2010",31.5,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2009",38.1,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2008",41.1,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2007",44.2,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2006",39.3,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2005",27.5,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2004",29.3,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2003",27,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2002",29.2,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2001",30.2,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","2000",28.4,"Fish"
"Prepared fish and shellfish ","Mexico","Million dollars","1999",29.8,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2023",1351,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2022",1502.2,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2021",1362.2,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2020",1154.3,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2019",1133.7,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2018",1064.9,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2017",930.4,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2016",805.3,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2015",864.1,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2014",888.9,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2013",870,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2012",878.4,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2011",773.1,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2010",698.3,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2009",707.6,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2008",716.5,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2007",657.1,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2006",640.3,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2005",615.2,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2004",609,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2003",503.6,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2002",448.7,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2001",431.7,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","2000",398.9,"Fish"
"Prepared fish and shellfish ","Rest of world","Million dollars","1999",367.6,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2023",5480.1,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2022",6526,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2021",6012.6,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2020",5166.5,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2019",4712.7,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2018",5099.8,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2017",4731.7,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2016",4139.7,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2015",4276.3,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2014",4551.1,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2013",4228,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2012",4157.4,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2011",4070.5,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2010",3610,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2009",3234.8,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2008",3401.7,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2007",3063.7,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2006",3171.9,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2005",2807.2,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2004",2616.4,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2003",2401.1,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2002",2240.8,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2001",1998.2,"Fish"
"Prepared fish and shellfish ","World","Million dollars","2000",1917.3,"Fish"
"Prepared fish and shellfish ","World","Million dollars","1999",1758.5,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2023",707.2,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2022",808.4,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2021",732.1,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2020",746.7,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2019",643.5,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2018",669.6,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2017",644,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2016",604.7,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2015",603.2,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2014",603.7,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2013",591.3,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2012",592.6,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2011",638.9,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2010",659.7,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2009",608,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2008",588.5,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2007",589,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2006",640.1,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2005",602.8,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2004",579.8,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2003",559.1,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2002",485.3,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2001",415.3,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","2000",418.1,"Fish"
"Prepared fish and shellfish ","World (quantity)","1,000 metric tons","1999",401.7,"Fish"
