"category","country","unit","year","value","sheet"
"Wine ","Argentina","Million dollars","2018",285.1,"Beverages"
"Wine ","Argentina","Million dollars","2017",309.2,"Beverages"
"Wine ","Argentina","Million dollars","2016",330.4,"Beverages"
"Wine ","Argentina","Million dollars","2015",345.3,"Beverages"
"Wine ","Argentina","Million dollars","2014",351.7,"Beverages"
"Wine ","Argentina","Million dollars","2013",378.1,"Beverages"
"Wine ","Argentina","Million dollars","2012",402.7,"Beverages"
"Wine ","Argentina","Million dollars","2011",341,"Beverages"
"Wine ","Argentina","Million dollars","2010",269.8,"Beverages"
"Wine ","Argentina","Million dollars","2009",215.6,"Beverages"
"Wine ","Argentina","Million dollars","2008",183.6,"Beverages"
"Wine ","Argentina","Million dollars","2007",131.8,"Beverages"
"Wine ","Argentina","Million dollars","2006",92.1,"Beverages"
"Wine ","Argentina","Million dollars","2005",66.8,"Beverages"
"Wine ","Argentina","Million dollars","2004",47.4,"Beverages"
"Wine ","Argentina","Million dollars","2003",37.3,"Beverages"
"Wine ","Argentina","Million dollars","2002",34.9,"Beverages"
"Wine ","Argentina","Million dollars","2001",36.3,"Beverages"
"Wine ","Argentina","Million dollars","2000",32.5,"Beverages"
"Wine ","Argentina","Million dollars","1999",21.7,"Beverages"
"Wine ","Canada","Million dollars","2023",196.1,"Beverages"
"Wine ","Canada","Million dollars","2022",182.7,"Beverages"
"Wine ","Canada","Million dollars","2021",181.3,"Beverages"
"Wine ","Canada","Million dollars","2020",143.9,"Beverages"
"Wine ","Canada","Million dollars","2019",136.7,"Beverages"
"Wine ","Canada","Million dollars","2018",95.4,"Beverages"
"Wine ","Canada","Million dollars","2017",80.7,"Beverages"
"Wine ","Canada","Million dollars","2016",77.4,"Beverages"
"Wine ","Canada","Million dollars","2015",61.8,"Beverages"
"Wine ","Canada","Million dollars","2014",53.1,"Beverages"
"Wine ","Canada","Million dollars","2013",38.8,"Beverages"
"Wine ","Canada","Million dollars","2012",27.8,"Beverages"
"Wine ","Canada","Million dollars","2011",31,"Beverages"
"Wine ","Canada","Million dollars","2010",13.6,"Beverages"
"Wine ","Canada","Million dollars","2009",9.1,"Beverages"
"Wine ","Canada","Million dollars","2008",11.6,"Beverages"
"Wine ","Canada","Million dollars","2007",10.4,"Beverages"
"Wine ","Canada","Million dollars","2006",21.7,"Beverages"
"Wine ","Canada","Million dollars","2005",33.6,"Beverages"
"Wine ","Canada","Million dollars","2004",24.2,"Beverages"
"Wine ","Canada","Million dollars","2003",41.3,"Beverages"
"Wine ","Canada","Million dollars","2002",66.9,"Beverages"
"Wine ","Canada","Million dollars","2001",63.1,"Beverages"
"Wine ","Canada","Million dollars","2000",48.5,"Beverages"
"Wine ","Canada","Million dollars","1999",23.5,"Beverages"
"Wine ","Rest of world","Million dollars","2023",728.7,"Beverages"
"Wine ","Rest of world","Million dollars","2022",902.3,"Beverages"
"Wine ","Rest of world","Million dollars","2021",985.9,"Beverages"
"Wine ","Rest of world","Million dollars","2020",889.1,"Beverages"
"Wine ","Rest of world","Million dollars","2019",749.1,"Beverages"
"Wine ","Rest of world","Million dollars","2018",743.8,"Beverages"
"Wine ","Rest of world","Million dollars","2017",768.8,"Beverages"
"Wine ","Rest of world","Million dollars","2016",734.8,"Beverages"
"Wine ","Rest of world","Million dollars","2015",732.6,"Beverages"
"Wine ","Rest of world","Million dollars","2014",721.400000000001,"Beverages"
"Wine ","Rest of world","Million dollars","2013",754.1,"Beverages"
"Wine ","Rest of world","Million dollars","2012",761.2,"Beverages"
"Wine ","Rest of world","Million dollars","2011",722,"Beverages"
"Wine ","Rest of world","Million dollars","2010",673,"Beverages"
"Wine ","Rest of world","Million dollars","2009",608.2,"Beverages"
"Wine ","Rest of world","Million dollars","2008",609.3,"Beverages"
"Wine ","Rest of world","Million dollars","2007",584.5,"Beverages"
"Wine ","Rest of world","Million dollars","2006",498.800000000001,"Beverages"
"Wine ","Rest of world","Million dollars","2005",465.6,"Beverages"
"Wine ","Rest of world","Million dollars","2004",403.3,"Beverages"
"Wine ","Rest of world","Million dollars","2003",356.2,"Beverages"
"Wine ","Rest of world","Million dollars","2002",324.9,"Beverages"
"Wine ","Rest of world","Million dollars","2001",296.1,"Beverages"
"Wine ","Rest of world","Million dollars","2000",289.9,"Beverages"
"Wine ","Rest of world","Million dollars","1999",276.7,"Beverages"
"Wine ","World","Million dollars","2023",7100.5,"Beverages"
"Wine ","World","Million dollars","2022",7807.1,"Beverages"
"Wine ","World","Million dollars","2021",7782,"Beverages"
"Wine ","World","Million dollars","2020",6245,"Beverages"
"Wine ","World","Million dollars","2019",6510,"Beverages"
"Wine ","World","Million dollars","2018",6439.2,"Beverages"
"Wine ","World","Million dollars","2017",6129.5,"Beverages"
"Wine ","World","Million dollars","2016",5744.6,"Beverages"
"Wine ","World","Million dollars","2015",5563.6,"Beverages"
"Wine ","World","Million dollars","2014",5473.8,"Beverages"
"Wine ","World","Million dollars","2013",5356,"Beverages"
"Wine ","World","Million dollars","2012",5151.4,"Beverages"
"Wine ","World","Million dollars","2011",4901.6,"Beverages"
"Wine ","World","Million dollars","2010",4305.6,"Beverages"
"Wine ","World","Million dollars","2009",4038.3,"Beverages"
"Wine ","World","Million dollars","2008",4654,"Beverages"
"Wine ","World","Million dollars","2007",4655.7,"Beverages"
"Wine ","World","Million dollars","2006",4179.6,"Beverages"
"Wine ","World","Million dollars","2005",3795.9,"Beverages"
"Wine ","World","Million dollars","2004",3443.1,"Beverages"
"Wine ","World","Million dollars","2003",3311.1,"Beverages"
"Wine ","World","Million dollars","2002",2740.9,"Beverages"
"Wine ","World","Million dollars","2001",2315.6,"Beverages"
"Wine ","World","Million dollars","2000",2257.2,"Beverages"
"Wine ","World","Million dollars","1999",2210.7,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2023",1402.9,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2022",1640.1,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2021",1738.7,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2020",1513.4,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2019",1355.7,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2018",1271,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2017",1303.3,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2016",1210.5,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2015",1191.5,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2014",1132.5,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2013",1151.9,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2012",1210.5,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2011",1053.4,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2010",968.8,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2009",952.6,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2008",855.2,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2007",867.9,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2006",805.8,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2005",742.9,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2004",667.3,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2003",642.9,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2002",604.1,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2001",527.1,"Beverages"
"Wine ","World (quantity)","1,000 litpf","2000",487.7,"Beverages"
"Wine ","World (quantity)","1,000 litpf","1999",428.7,"Beverages"
"Malt beer","Mexico","Million dollars","2023",5683.3,"Beverages"
"Malt beer","Mexico","Million dollars","2022",5383.9,"Beverages"
"Malt beer","Mexico","Million dollars","2021",4863,"Beverages"
"Malt beer","Mexico","Million dollars","2020",4150.9,"Beverages"
"Malt beer","Mexico","Million dollars","2019",3946.9,"Beverages"
"Malt beer","Mexico","Million dollars","2018",3595.4,"Beverages"
"Malt beer","Mexico","Million dollars","2017",3315.9,"Beverages"
"Malt beer","Mexico","Million dollars","2016",3094.2,"Beverages"
"Malt beer","Mexico","Million dollars","2015",2722.9,"Beverages"
"Malt beer","Mexico","Million dollars","2014",2450.9,"Beverages"
"Malt beer","Mexico","Million dollars","2013",1917.4,"Beverages"
"Malt beer","Mexico","Million dollars","2012",1818.7,"Beverages"
"Malt beer","Mexico","Million dollars","2011",1676.9,"Beverages"
"Malt beer","Mexico","Million dollars","2010",1591.3,"Beverages"
"Malt beer","Mexico","Million dollars","2009",1519.9,"Beverages"
"Malt beer","Mexico","Million dollars","2008",1567,"Beverages"
"Malt beer","Mexico","Million dollars","2007",1593,"Beverages"
"Malt beer","Mexico","Million dollars","2006",1600.4,"Beverages"
"Malt beer","Mexico","Million dollars","2005",1340.5,"Beverages"
"Malt beer","Mexico","Million dollars","2004",1163.3,"Beverages"
"Malt beer","Mexico","Million dollars","2003",1068,"Beverages"
"Malt beer","Mexico","Million dollars","2002",1003.1,"Beverages"
"Malt beer","Mexico","Million dollars","2001",877.6,"Beverages"
"Malt beer","Mexico","Million dollars","2000",756.4,"Beverages"
"Malt beer","Mexico","Million dollars","1999",650.4,"Beverages"
"Malt beer","Netherlands","Million dollars","2023",622.3,"Beverages"
"Malt beer","Netherlands","Million dollars","2022",775,"Beverages"
"Malt beer","Netherlands","Million dollars","2021",744.5,"Beverages"
"Malt beer","Netherlands","Million dollars","2020",807.1,"Beverages"
"Malt beer","Netherlands","Million dollars","2019",723.7,"Beverages"
"Malt beer","Netherlands","Million dollars","2018",768.2,"Beverages"
"Malt beer","Netherlands","Million dollars","2017",785.4,"Beverages"
"Malt beer","Netherlands","Million dollars","2016",784.5,"Beverages"
"Malt beer","Netherlands","Million dollars","2015",830.2,"Beverages"
"Malt beer","Netherlands","Million dollars","2014",783.4,"Beverages"
"Malt beer","Netherlands","Million dollars","2013",844,"Beverages"
"Malt beer","Netherlands","Million dollars","2012",878.7,"Beverages"
"Malt beer","Netherlands","Million dollars","2011",862.7,"Beverages"
"Malt beer","Netherlands","Million dollars","2010",945.9,"Beverages"
"Malt beer","Netherlands","Million dollars","2009",957.3,"Beverages"
"Malt beer","Netherlands","Million dollars","2008",1055.1,"Beverages"
"Malt beer","Netherlands","Million dollars","2007",1044.4,"Beverages"
"Malt beer","Netherlands","Million dollars","2006",1074.4,"Beverages"
"Malt beer","Netherlands","Million dollars","2005",926.9,"Beverages"
"Malt beer","Netherlands","Million dollars","2004",889,"Beverages"
"Malt beer","Netherlands","Million dollars","2003",897.2,"Beverages"
"Malt beer","Netherlands","Million dollars","2002",879.5,"Beverages"
"Malt beer","Netherlands","Million dollars","2001",783,"Beverages"
"Malt beer","Netherlands","Million dollars","2000",731.6,"Beverages"
"Malt beer","Netherlands","Million dollars","1999",625.1,"Beverages"
"Malt beer","Ireland","Million dollars","2023",153.8,"Beverages"
"Malt beer","Ireland","Million dollars","2022",166.9,"Beverages"
"Malt beer","Ireland","Million dollars","2021",151.7,"Beverages"
"Malt beer","Ireland","Million dollars","2020",147.9,"Beverages"
"Malt beer","Ireland","Million dollars","2019",191.2,"Beverages"
"Malt beer","Ireland","Million dollars","2018",185.5,"Beverages"
"Malt beer","Ireland","Million dollars","2017",191.9,"Beverages"
"Malt beer","Ireland","Million dollars","2016",211.5,"Beverages"
"Malt beer","Ireland","Million dollars","2015",184.7,"Beverages"
"Malt beer","Ireland","Million dollars","2014",131.1,"Beverages"
"Malt beer","Ireland","Million dollars","2013",170.5,"Beverages"
"Malt beer","Ireland","Million dollars","2012",167,"Beverages"
"Malt beer","Ireland","Million dollars","2011",164.3,"Beverages"
"Malt beer","Ireland","Million dollars","2010",137.3,"Beverages"
"Malt beer","Ireland","Million dollars","2009",144.3,"Beverages"
"Malt beer","Ireland","Million dollars","2008",157,"Beverages"
"Malt beer","Ireland","Million dollars","2007",133.8,"Beverages"
"Malt beer","Ireland","Million dollars","2006",141.1,"Beverages"
"Malt beer","Ireland","Million dollars","2005",131.9,"Beverages"
"Malt beer","Ireland","Million dollars","2004",79.3,"Beverages"
"Malt beer","Ireland","Million dollars","2003",96.5,"Beverages"
"Malt beer","Ireland","Million dollars","2002",78,"Beverages"
"Malt beer","Ireland","Million dollars","2001",65.1,"Beverages"
"Malt beer","Ireland","Million dollars","2000",101.1,"Beverages"
"Malt beer","Ireland","Million dollars","1999",85.7,"Beverages"
"Malt beer","Canada","Million dollars","2023",105,"Beverages"
"Malt beer","Canada","Million dollars","2022",97.6,"Beverages"
"Malt beer","Canada","Million dollars","2021",100.3,"Beverages"
"Malt beer","Canada","Million dollars","2020",100.8,"Beverages"
"Malt beer","Canada","Million dollars","2019",103.2,"Beverages"
"Malt beer","Canada","Million dollars","2018",106.4,"Beverages"
"Malt beer","Canada","Million dollars","2017",109.8,"Beverages"
"Malt beer","Canada","Million dollars","2016",106.3,"Beverages"
"Malt beer","Canada","Million dollars","2015",138.9,"Beverages"
"Malt beer","Canada","Million dollars","2014",153.6,"Beverages"
"Malt beer","Canada","Million dollars","2013",175.7,"Beverages"
"Malt beer","Canada","Million dollars","2012",182.9,"Beverages"
"Malt beer","Canada","Million dollars","2011",195.8,"Beverages"
"Malt beer","Canada","Million dollars","2010",213,"Beverages"
"Malt beer","Canada","Million dollars","2009",190.6,"Beverages"
"Malt beer","Canada","Million dollars","2008",294.6,"Beverages"
"Malt beer","Canada","Million dollars","2007",282,"Beverages"
"Malt beer","Canada","Million dollars","2006",275.1,"Beverages"
"Malt beer","Canada","Million dollars","2005",231.6,"Beverages"
"Malt beer","Canada","Million dollars","2004",216.1,"Beverages"
"Malt beer","Canada","Million dollars","2003",223.2,"Beverages"
"Malt beer","Canada","Million dollars","2002",207.5,"Beverages"
"Malt beer","Canada","Million dollars","2001",228.1,"Beverages"
"Malt beer","Canada","Million dollars","2000",207.8,"Beverages"
"Malt beer","Canada","Million dollars","1999",179,"Beverages"
"Malt beer","Germany","Million dollars","2023",70.5,"Beverages"
"Malt beer","Germany","Million dollars","2022",74,"Beverages"
"Malt beer","Germany","Million dollars","2021",81,"Beverages"
"Malt beer","Germany","Million dollars","2020",68.6,"Beverages"
"Malt beer","Germany","Million dollars","2019",82.4,"Beverages"
"Malt beer","Germany","Million dollars","2018",98.7,"Beverages"
"Malt beer","Germany","Million dollars","2017",169.5,"Beverages"
"Malt beer","Germany","Million dollars","2016",121.1,"Beverages"
"Malt beer","Germany","Million dollars","2015",81.4,"Beverages"
"Malt beer","Germany","Million dollars","2014",83.2,"Beverages"
"Malt beer","Germany","Million dollars","2013",99.5,"Beverages"
"Malt beer","Germany","Million dollars","2012",112.4,"Beverages"
"Malt beer","Germany","Million dollars","2011",147.6,"Beverages"
"Malt beer","Germany","Million dollars","2010",148.8,"Beverages"
"Malt beer","Germany","Million dollars","2009",127.8,"Beverages"
"Malt beer","Germany","Million dollars","2008",135.9,"Beverages"
"Malt beer","Germany","Million dollars","2007",140,"Beverages"
"Malt beer","Germany","Million dollars","2006",140,"Beverages"
"Malt beer","Germany","Million dollars","2005",145.4,"Beverages"
"Malt beer","Germany","Million dollars","2004",145.7,"Beverages"
"Malt beer","Germany","Million dollars","2003",151,"Beverages"
"Malt beer","Germany","Million dollars","2002",153,"Beverages"
"Malt beer","Germany","Million dollars","2001",147.1,"Beverages"
"Malt beer","Germany","Million dollars","2000",141.5,"Beverages"
"Malt beer","Germany","Million dollars","1999",136.8,"Beverages"
"Malt beer","Belgium","Million dollars","2023",41,"Beverages"
"Malt beer","Belgium","Million dollars","2022",51,"Beverages"
"Malt beer","Belgium","Million dollars","2021",222.6,"Beverages"
"Malt beer","Belgium","Million dollars","2020",333.6,"Beverages"
"Malt beer","Belgium","Million dollars","2019",367,"Beverages"
"Malt beer","Belgium","Million dollars","2018",310.6,"Beverages"
"Malt beer","Belgium","Million dollars","2017",300.2,"Beverages"
"Malt beer","Belgium","Million dollars","2016",327.9,"Beverages"
"Malt beer","Belgium","Million dollars","2015",369.5,"Beverages"
"Malt beer","Belgium","Million dollars","2014",306.5,"Beverages"
"Malt beer","Belgium","Million dollars","2013",238.2,"Beverages"
"Malt beer","Belgium","Million dollars","2012",233.7,"Beverages"
"Malt beer","Belgium","Million dollars","2011",209.7,"Beverages"
"Malt beer","Belgium","Million dollars","2010",162.8,"Beverages"
"Malt beer","Belgium","Million dollars","2009",121.3,"Beverages"
"Malt beer","Belgium","Million dollars","2008",146,"Beverages"
"Malt beer","Belgium","Million dollars","2007",133.5,"Beverages"
"Malt beer","Belgium","Million dollars","2006",69.1,"Beverages"
"Malt beer","Belgium","Million dollars","2005",47.1,"Beverages"
"Malt beer","Belgium","Million dollars","2004",32.4,"Beverages"
"Malt beer","Belgium","Million dollars","2003",25.4,"Beverages"
"Malt beer","Belgium","Million dollars","2002",16.4,"Beverages"
"Malt beer","Belgium","Million dollars","2001",14.7,"Beverages"
"Malt beer","Belgium","Million dollars","2000",8.6,"Beverages"
"Malt beer","Belgium","Million dollars","1999",6.9,"Beverages"
"Malt beer","Italy","Million dollars","2023",30.2,"Beverages"
"Malt beer","Italy","Million dollars","2022",29,"Beverages"
"Malt beer","Italy","Million dollars","2021",31.1,"Beverages"
"Malt beer","Italy","Million dollars","2020",22,"Beverages"
"Malt beer","Italy","Million dollars","2019",23.1,"Beverages"
"Malt beer","Italy","Million dollars","2018",19.2,"Beverages"
"Malt beer","Italy","Million dollars","2017",18.8,"Beverages"
"Malt beer","Italy","Million dollars","2016",15.9,"Beverages"
"Malt beer","Italy","Million dollars","2015",16.7,"Beverages"
"Malt beer","Italy","Million dollars","2014",23.2,"Beverages"
"Malt beer","Italy","Million dollars","2013",22.4,"Beverages"
"Malt beer","Italy","Million dollars","2012",31.5,"Beverages"
"Malt beer","Italy","Million dollars","2011",31.1,"Beverages"
"Malt beer","Italy","Million dollars","2010",28.9,"Beverages"
"Malt beer","Italy","Million dollars","2009",25.5,"Beverages"
"Malt beer","Italy","Million dollars","2008",25,"Beverages"
"Malt beer","Italy","Million dollars","2007",18.6,"Beverages"
"Malt beer","Italy","Million dollars","2006",14.4,"Beverages"
"Malt beer","Italy","Million dollars","2005",11.8,"Beverages"
"Malt beer","Italy","Million dollars","2004",9.7,"Beverages"
"Malt beer","Italy","Million dollars","2003",9.9,"Beverages"
"Malt beer","Italy","Million dollars","2002",8.1,"Beverages"
"Malt beer","Italy","Million dollars","2001",6.7,"Beverages"
"Malt beer","Italy","Million dollars","2000",7.1,"Beverages"
"Malt beer","Italy","Million dollars","1999",8,"Beverages"
"Malt beer","Rest of world","Million dollars","2023",133,"Beverages"
"Malt beer","Rest of world","Million dollars","2022",128.6,"Beverages"
"Malt beer","Rest of world","Million dollars","2021",167.3,"Beverages"
"Malt beer","Rest of world","Million dollars","2020",108.200000000001,"Beverages"
"Malt beer","Rest of world","Million dollars","2019",149.8,"Beverages"
"Malt beer","Rest of world","Million dollars","2018",231.4,"Beverages"
"Malt beer","Rest of world","Million dollars","2017",172.6,"Beverages"
"Malt beer","Rest of world","Million dollars","2016",185.8,"Beverages"
"Malt beer","Rest of world","Million dollars","2015",183.599999999999,"Beverages"
"Malt beer","Rest of world","Million dollars","2014",195.8,"Beverages"
"Malt beer","Rest of world","Million dollars","2013",215.9,"Beverages"
"Malt beer","Rest of world","Million dollars","2012",258.1,"Beverages"
"Malt beer","Rest of world","Million dollars","2011",262.2,"Beverages"
"Malt beer","Rest of world","Million dollars","2010",263.6,"Beverages"
"Malt beer","Rest of world","Million dollars","2009",238.8,"Beverages"
"Malt beer","Rest of world","Million dollars","2008",267.1,"Beverages"
"Malt beer","Rest of world","Million dollars","2007",256.6,"Beverages"
"Malt beer","Rest of world","Million dollars","2006",248.1,"Beverages"
"Malt beer","Rest of world","Million dollars","2005",245.4,"Beverages"
"Malt beer","Rest of world","Million dollars","2004",216.1,"Beverages"
"Malt beer","Rest of world","Million dollars","2003",194.4,"Beverages"
"Malt beer","Rest of world","Million dollars","2002",220.1,"Beverages"
"Malt beer","Rest of world","Million dollars","2001",210.7,"Beverages"
"Malt beer","Rest of world","Million dollars","2000",211.3,"Beverages"
"Malt beer","Rest of world","Million dollars","1999",189.5,"Beverages"
"Malt beer","World","Million dollars","2023",6839.1,"Beverages"
"Malt beer","World","Million dollars","2022",6706,"Beverages"
"Malt beer","World","Million dollars","2021",6361.5,"Beverages"
"Malt beer","World","Million dollars","2020",5739.1,"Beverages"
"Malt beer","World","Million dollars","2019",5587.3,"Beverages"
"Malt beer","World","Million dollars","2018",5315.4,"Beverages"
"Malt beer","World","Million dollars","2017",5064.1,"Beverages"
"Malt beer","World","Million dollars","2016",4847.2,"Beverages"
"Malt beer","World","Million dollars","2015",4527.9,"Beverages"
"Malt beer","World","Million dollars","2014",4127.7,"Beverages"
"Malt beer","World","Million dollars","2013",3683.6,"Beverages"
"Malt beer","World","Million dollars","2012",3683,"Beverages"
"Malt beer","World","Million dollars","2011",3550.3,"Beverages"
"Malt beer","World","Million dollars","2010",3491.6,"Beverages"
"Malt beer","World","Million dollars","2009",3325.5,"Beverages"
"Malt beer","World","Million dollars","2008",3647.7,"Beverages"
"Malt beer","World","Million dollars","2007",3601.9,"Beverages"
"Malt beer","World","Million dollars","2006",3562.6,"Beverages"
"Malt beer","World","Million dollars","2005",3080.6,"Beverages"
"Malt beer","World","Million dollars","2004",2751.6,"Beverages"
"Malt beer","World","Million dollars","2003",2665.6,"Beverages"
"Malt beer","World","Million dollars","2002",2565.7,"Beverages"
"Malt beer","World","Million dollars","2001",2333,"Beverages"
"Malt beer","World","Million dollars","2000",2165.4,"Beverages"
"Malt beer","World","Million dollars","1999",1881.4,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2023",4703.8,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2022",4751.2,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2021",4622.3,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2020",4262.1,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2019",4225.4,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2018",4149.2,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2017",4021,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2016",3897.3,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2015",3658.2,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2014",3443.1,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2013",3210.9,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2012",3233.3,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2011",3186.8,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2010",3146.4,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2009",3014.6,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2008",3344.5,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2007",3447.6,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2006",3413.3,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2005",2978.5,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2004",2777.3,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2003",2745,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2002",2692.1,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2001",2537.3,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","2000",2331.2,"Beverages"
"Malt beer","World (quantity)","1,000 litpf","1999",2075.1,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2023",1002,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2022",880.1,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2021",726.9,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2020",554.3,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2019",474.4,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2018",418.8,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2017",367.2,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2016",330.3,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2015",324.2,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2014",334.9,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2013",326.4,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2012",290.6,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2011",277,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2010",267.6,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2009",243.7,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2008",263.8,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2007",283.9,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2006",259.8,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2005",228.9,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2004",196.5,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2003",187.4,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2002",177.7,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2001",157,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","2000",131.7,"Beverages"
"Nonalcoholic beverages ","Mexico","Million dollars","1999",112.8,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2023",515.4,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2022",438.1,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2021",374.6,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2020",322.8,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2019",283.3,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2018",223.6,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2017",162.8,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2016",147,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2015",89.4,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2014",96.5,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2013",138.3,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2012",167.5,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2011",136.2,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2010",118.6,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2009",102.6,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2008",130.9,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2007",140.2,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2006",191.6,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2005",227.7,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2004",247.3,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2003",269.2,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2002",262.3,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2001",220.9,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","2000",237,"Beverages"
"Nonalcoholic beverages ","Canada","Million dollars","1999",272.1,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2023",459.4,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2022",374,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2021",291.2,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2020",358.1,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2019",332.1,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2018",279.7,"Beverages"
"Nonalcoholic beverages ","Italy","Million dollars","2017",260.1,"Beverages"
